uc003pqb.1	chr6	+	100075590	100087779	100075590	100075590	5	100075590,100076311,100080660,100085959,100086228,	100075744,100076397,100080706,100086133,100087779,		uc003pqb.1
uc003pqc.2	chr6	+	100080660	100139803	100080660	100080660	5	100080660,100085959,100086228,100130249,100139476,	100080706,100086133,100086387,100130422,100139803,		uc003pqc.2
uc003pqd.1	chr6	-	100096983	100123411	100098151	100116002	12	100096983,100099708,100100991,100104104,100104814,100105589,100106436,100113093,100115963,100116193,100117438,100123314,	100098206,100099827,100101071,100104172,100104906,100105625,100106492,100113145,100116033,100116278,100117545,100123411,	NP_001013417	uc003pqd.1
uc003pqe.1	chr6	-	100096983	100123411	100098151	100123124	12	100096983,100099708,100100991,100104104,100104814,100105589,100106436,100113093,100115963,100116193,100117438,100123092,	100098206,100099827,100101071,100104172,100104906,100105625,100106492,100113145,100116033,100116278,100117545,100123411,	P24863	uc003pqe.1
uc010kcr.1	chr6	-	100096983	100123411	100096983	100096983	13	100096983,100099708,100100991,100103908,100104104,100104814,100105589,100106436,100113093,100115963,100116193,100117438,100123092,	100098206,100099827,100101071,100103996,100104172,100104906,100105625,100106492,100113145,100116033,100116278,100117545,100123411,		uc010kcr.1
uc010kcs.1	chr6	-	100096983	100123411	100098151	100123124	12	100096983,100099708,100100991,100104104,100104814,100105589,100106436,100113093,100115963,100116193,100117438,100123092,	100098206,100099827,100101071,100104169,100104906,100105625,100106492,100113145,100116033,100116278,100117545,100123411,	Q7Z4L3	uc010kcs.1
uc003pqf.2	chr6	-	100111837	100123411	100113007	100123124	5	100111837,100115963,100116193,100117438,100123092,	100113145,100116033,100116278,100117545,100123411,	Q5JV82	uc003pqf.2
uc003pqg.1	chr6	+	100161370	100170175	100161631	100169356	4	100161370,100163337,100163783,100167629,	100161775,100163469,100163904,100170175,	Q5TGC2	uc003pqg.1
uc003pqh.1	chr6	-	100474506	100548820	100475536	100510744	6	100474506,100488994,100497545,100502358,100510562,100548532,	100475852,100489114,100497740,100502568,100510771,100548820,	Q969V1	uc003pqh.1
uc003pqi.1	chr6	-	100474506	100548835	100475536	100510744	6	100474506,100488994,100497545,100502358,100510562,100548771,	100475852,100489114,100497740,100502568,100510771,100548835,	Q969V1	uc003pqi.1
uc003pqj.2	chr6	-	100943470	101018532	100944957	101018065	11	100943470,100948083,100975386,101001864,101002742,101003075,101003959,101004187,101004859,101008358,101017890,	100945688,100948486,100975555,101002012,101002849,101003275,101004045,101004292,101004953,101008441,101018532,	P81133	uc003pqj.2
uc010kct.1	chr6	-	100943470	101018532	100944957	101018065	11	100943470,100948083,100975386,101001864,101002742,101003075,101003959,101004187,101004863,101008358,101017890,	100945688,100948486,100975555,101002012,101002849,101003275,101004045,101004296,101004953,101008441,101018532,	P81133	uc010kct.1
uc010kcu.1	chr6	-	100943470	101019526	100944957	101018065	12	100943470,100948083,100975386,101001864,101002742,101003075,101003959,101004187,101004859,101008358,101017890,101019210,	100945688,100948486,100975555,101002012,101002849,101003275,101004045,101004292,101004953,101008441,101018532,101019526,	P81133	uc010kcu.1
uc003pqk.1	chr6	-	101063328	101435945	101063982	101422594	42	101063328,101064528,101067305,101070776,101072587,101094759,101144230,101144544,101156406,101160164,101161336,101161547,101179788,101182186,101182438,101183611,101185724,101193197,101197177,101198627,101201211,101201822,101205134,101206156,101207321,101210295,101216402,101216941,101234214,101270058,101272671,101280135,101321161,101321741,101353309,101354027,101354896,101360356,101402744,101418660,101422504,101435657,	101064130,101064704,101067515,101070924,101072739,101094984,101144365,101144656,101156532,101160297,101161457,101161685,101179931,101182307,101182584,101183778,101185810,101193418,101197346,101198726,101201366,101202048,101205311,101206243,101207486,101210415,101216627,101217133,101234349,101270130,101272848,101280300,101321302,101321942,101353435,101354169,101355101,101360477,101403304,101418811,101422635,101435945,	Q8N3C0	uc003pqk.1
uc003pql.2	chr6	-	101269729	101435945	101270013	101422594	13	101269729,101272671,101280135,101321161,101321741,101353309,101354027,101354896,101360356,101402744,101418660,101422504,101435657,	101270130,101272848,101280300,101321302,101321942,101353435,101354169,101355101,101360477,101403304,101418811,101422635,101435945,	Q4G1A0	uc003pql.2
uc010kcv.1	chr6	-	101402600	101435945	101402738	101422594	4	101402600,101418660,101422504,101435657,	101403304,101418811,101422635,101435945,		uc010kcv.1
uc003pqm.1	chr6	-	101410899	101435945	101413704	101422594	4	101410899,101418660,101422504,101435657,	101413799,101418811,101422635,101435945,	Q9H5A2	uc003pqm.1
uc003pqn.2	chr6	+	101953625	102444698	101953874	102444435	11	101953625,102176516,102180947,102231190,102237120,102240747,102354215,102356898,102372937,102413854,102444207,	101953989,102176684,102181205,102231372,102237174,102240921,102354359,102357006,102373051,102414061,102444698,	Q6P3V6	uc003pqn.2
uc003pqo.2	chr6	+	101953625	102624651	101953874	102618577	17	101953625,102176516,102180947,102231190,102237120,102240747,102354215,102356898,102372937,102413854,102444207,102479168,102482982,102589908,102609897,102618529,102622914,	101953989,102176684,102181205,102231372,102237174,102240921,102354359,102357006,102373051,102414061,102444431,102479287,102483200,102590134,102610148,102618616,102624651,	Q13002-2	uc003pqo.2
uc003pqp.2	chr6	+	101953625	102624651	101953874	102623079	16	101953625,102176516,102180947,102231190,102237120,102240747,102354215,102356898,102372937,102413854,102444207,102479168,102482982,102589908,102609897,102622914,	101953989,102176684,102181205,102231372,102237174,102240921,102354359,102357006,102373051,102414061,102444431,102479287,102483200,102590134,102610148,102624651,	Q13002	uc003pqp.2
uc010kcw.1	chr6	+	101953625	102624651	101953874	102620481	17	101953625,102176516,102180947,102231190,102237120,102240747,102354215,102356898,102372937,102413854,102444207,102479168,102482982,102589908,102609897,102620364,102622914,	101953989,102176684,102181205,102231372,102237174,102240921,102354359,102357006,102373051,102414061,102444431,102479287,102483200,102590134,102610148,102620496,102624651,	A6NMY9	uc010kcw.1
uc003pqq.1	chr6	-	101985429	101985454	101985429	101985429	1	101985429,	101985454,		uc003pqq.1
uc010kcx.1	chr6	-	105282660	105339887	105284229	105331583	13	105282660,105284870,105298727,105299079,105304908,105325760,105326492,105331308,105331580,105331773,105338653,105338984,105339552,	105284332,105284984,105298798,105299178,105305040,105325957,105326642,105331396,105331665,105331885,105338741,105339053,105339887,	Q8IYU2-2	uc010kcx.1
uc003pqt.1	chr6	-	105282660	105341982	105284229	105339920	13	105282660,105284870,105298727,105299079,105304908,105325760,105326492,105331308,105331580,105331773,105338653,105338984,105339552,	105284332,105284984,105298798,105299178,105305040,105325957,105326642,105331396,105331678,105331885,105338741,105339053,105341982,	Q8IYU2-2	uc003pqt.1
uc003pqu.1	chr6	-	105282660	105414487	105284229	105414210	24	105282660,105284870,105298727,105299079,105304908,105325760,105326492,105331308,105331580,105331773,105338653,105338984,105339552,105346071,105350146,105351222,105351496,105365878,105387609,105397790,105403709,105405474,105406884,105414134,	105284332,105284984,105298798,105299178,105305040,105325957,105326642,105331396,105331678,105331885,105338741,105339053,105339887,105346222,105350253,105351324,105351593,105365961,105387741,105397866,105403814,105405564,105406939,105414487,	Q8IYU2	uc003pqu.1
uc010kcy.1	chr6	-	105282660	105414487	105284229	105334932	26	105282660,105284870,105298727,105299079,105304908,105325760,105326492,105331308,105331580,105331773,105334920,105338653,105338984,105339552,105346071,105350146,105351222,105351496,105365878,105379381,105387609,105397790,105403709,105405474,105406884,105414134,	105284332,105284984,105298798,105299178,105305040,105325957,105326642,105331396,105331678,105331885,105335025,105338741,105339053,105339887,105346222,105350253,105351324,105351593,105365961,105379475,105387741,105397866,105403814,105405564,105406939,105414487,	Q8IYU2-2	uc010kcy.1
uc010kcz.1	chr6	-	105282660	105414487	105284229	105414210	19	105282660,105284870,105298727,105299079,105304908,105338653,105338984,105339552,105346071,105350146,105351222,105351496,105365878,105387609,105397790,105403709,105405474,105406884,105414134,	105284332,105284984,105298798,105299178,105305040,105338741,105339053,105339887,105346222,105350253,105351324,105351593,105365961,105387741,105397866,105403814,105405564,105406939,105414487,	NP_065822	uc010kcz.1
uc003pqv.1	chr6	+	105511615	105637899	105511818	105633351	4	105511615,105512666,105580865,105632981,	105511828,105512854,105581050,105637899,	Q6ZN17	uc003pqv.1
uc010kda.1	chr6	+	105512666	105637899	105512776	105612678	4	105512666,105580865,105612638,105632981,	105512854,105581050,105612683,105637899,	B2RPN6	uc010kda.1
uc003pqw.1	chr6	-	105651391	105690914	105655656	105688145	8	105651391,105670253,105671268,105679114,105679958,105683946,105687919,105690768,	105655781,105670395,105671436,105679223,105680146,105684071,105688156,105690914,	Q8NE79	uc003pqw.1
uc003pqx.1	chr6	-	105651391	105691236	105655656	105688145	8	105651391,105670253,105671268,105679114,105679958,105683946,105687919,105691160,	105655781,105670395,105671436,105679223,105680146,105684071,105688156,105691236,	Q8NE79	uc003pqx.1
uc003pqy.1	chr6	-	105651391	105691742	105655656	105688145	8	105651391,105670253,105671268,105679114,105679958,105683946,105687919,105691536,	105655781,105670395,105671436,105679223,105680146,105684071,105688156,105691742,	Q8NE79	uc003pqy.1
uc003pqz.2	chr6	+	105692254	105724505	105692448	105721260	4	105692254,105701843,105721111,105723298,	105692491,105701948,105721270,105724505,	Q5T3Y7	uc003pqz.2
uc003pra.1	chr6	-	105712469	105730823	105712469	105712469	4	105712469,105714278,105716363,105730760,	105713319,105714387,105716728,105730823,		uc003pra.1
uc003prb.1	chr6	-	105712469	105734563	105713037	105716477	4	105712469,105714278,105715992,105734400,	105713319,105714387,105716728,105734563,	Q9HBV1	uc003prb.1
uc003prc.1	chr6	-	105832198	105957662	105832711	105957459	15	105832198,105836313,105837018,105840053,105843325,105878232,105883396,105887881,105907539,105923470,105927936,105930692,105931953,105952420,105957414,	105833006,105836470,105837150,105840148,105843462,105878336,105883594,105888073,105907645,105923592,105928146,105930823,105932087,105952495,105957662,	Q8N6D4	uc003prc.1
uc003prd.2	chr6	+	106640887	106664507	106642834	106662054	7	106640887,106642768,106650182,106653867,106659392,106660938,106661478,	106641163,106643017,106650302,106654120,106660501,106661067,106664507,	NP_001189	uc003prd.2
uc003pre.2	chr6	+	106653507	106664507	106653653	106662054	5	106653507,106653867,106659392,106660938,106661478,	106653662,106654120,106660501,106661067,106664507,	Q86WM7	uc003pre.2
uc003prf.1	chr6	-	106739044	106880388	106741107	106870776	8	106739044,106756539,106802717,106834228,106847595,106862931,106870668,106880093,	106741244,106756657,106802812,106834391,106847674,106863059,106870834,106880388,	Q9H1Y0	uc003prf.1
uc010kdb.1	chr6	-	106739044	106880388	106756584	106870776	8	106739044,106756539,106802717,106834228,106847595,106862931,106870668,106880093,	106741244,106756657,106802808,106834391,106847674,106863059,106870834,106880388,	Q7Z3H3	uc010kdb.1
uc003prg.1	chr6	-	106739044	106880388	106741107	106870670	7	106739044,106756539,106802717,106834228,106847595,106870668,106880093,	106741244,106756657,106802812,106834391,106847674,106870834,106880388,	Q9H1Y0-2	uc003prg.1
uc010kdc.1	chr6	-	106739044	106880388	106756584	106870776	5	106739044,106756539,106802717,106870668,106880093,	106741244,106756657,106802812,106870834,106880388,	Q7Z3H3	uc010kdc.1
uc003prh.1	chr6	+	107065997	107125027	107066909	107123134	20	107065997,107073698,107079700,107079835,107081872,107084743,107093970,107096153,107098007,107099138,107099355,107106419,107106751,107108022,107110335,107113053,107115370,107115909,107118331,107123039,	107067607,107076021,107079748,107079954,107082038,107084883,107094097,107096189,107098165,107099265,107099501,107106546,107106784,107108135,107110465,107113193,107115494,107116068,107118494,107125027,	NP_001615	uc003prh.1
uc003pri.1	chr6	+	107095701	107113193	107095830	107113191	10	107095701,107096153,107098007,107099138,107099355,107106419,107106751,107108022,107110335,107113053,	107095863,107096189,107098165,107099265,107099501,107106546,107106784,107108135,107110465,107113193,	Q96QW7	uc003pri.1
uc003prj.1	chr6	-	107125595	107184066	107126563	107183589	9	107125595,107137895,107142246,107146731,107157441,107173769,107175992,107177385,107183315,	107126671,107137988,107142430,107146868,107157490,107173894,107176061,107177537,107184066,	Q8WWV3	uc003prj.1
uc010kdd.1	chr6	-	107125595	107184066	107137927	107183589	6	107125595,107137895,107173769,107175992,107177385,107183315,	107126671,107137988,107173894,107176061,107177537,107184066,	Q8WWV3-3	uc010kdd.1
uc003prk.1	chr6	-	107125595	107185059	107126563	107177511	9	107125595,107137895,107142246,107146731,107157441,107173769,107175992,107177385,107184894,	107126671,107137988,107142430,107146868,107157490,107173894,107176061,107177537,107185059,	Q8WWV3-2	uc003prk.1
uc003prl.1	chr6	+	107184145	107208391	107184249	107207261	7	107184145,107194916,107195390,107197561,107203592,107206776,107207034,	107184273,107195076,107195489,107197658,107203769,107206952,107208391,	Q9H0R6-2	uc003prl.1
uc003prm.1	chr6	+	107184145	107222103	107184249	107220570	11	107184145,107194916,107195390,107197561,107203592,107206776,107207034,107209297,107210182,107217547,107220349,	107184273,107195076,107195489,107197658,107203769,107206952,107207150,107209490,107210300,107217753,107222103,	NP_060762	uc003prm.1
uc003prn.1	chr6	-	107272019	107300572	107272019	107272019	6	107272019,107279134,107288549,107289865,107294268,107299508,	107272810,107279228,107288641,107289986,107294338,107300572,		uc003prn.1
uc003pro.1	chr6	-	107272019	107341993	107272019	107272019	7	107272019,107279134,107279909,107288549,107289865,107294268,107341826,	107272810,107279228,107279957,107288645,107289986,107294338,107341993,		uc003pro.1
uc003prp.1	chr6	-	107324697	107329570	107324697	107324697	2	107324697,107329344,	107326929,107329570,		uc003prp.1
uc003prq.1	chr6	+	107456109	107479238	107467657	107479133	4	107456109,107467645,107472156,107478953,	107456168,107468127,107472229,107479238,	Q9P0P8	uc003prq.1
uc003prr.1	chr6	+	107456109	107479238	107467657	107479133	5	107456109,107457921,107467645,107472156,107478953,	107456694,107458004,107468127,107472229,107479238,	Q9P0P8	uc003prr.1
uc010kde.1	chr6	+	107456109	107479238	107467657	107479133	4	107456109,107467645,107472156,107478953,	107456694,107468127,107472229,107479238,	Q9P0P8	uc010kde.1
uc003prs.1	chr6	-	107493077	107527193	107496600	107527182	3	107493077,107526447,107527145,	107498847,107526650,107527193,	Q5T5X7	uc003prs.1
uc003prt.2	chr6	-	107580453	107887472	107582515	107887182	8	107580453,107621718,107638335,107640005,107673444,107701925,107762094,107886886,	107582674,107621751,107638467,107640179,107673516,107702124,107762229,107887472,	Q86YH6	uc003prt.2
uc003pru.2	chr6	-	107637479	107887472	107638326	107887182	6	107637479,107640005,107673444,107701925,107762094,107886886,	107638467,107640179,107673516,107702124,107762229,107887472,	Q86YH6-2	uc003pru.2
uc003prv.2	chr6	-	107692083	107887472	107692316	107887182	4	107692083,107701925,107762094,107886886,	107692409,107702124,107762229,107887472,	Q86YH6-2	uc003prv.2
uc003prw.1	chr6	+	107918009	108016833	107918513	108015102	5	107918009,107931553,107934138,107961355,108014976,	107918609,107931692,107934324,107961507,108016833,		uc003prw.1
uc003prx.1	chr6	+	107918009	108089206	107918513	108063363	7	107918009,107931553,107934138,107961355,108014976,108061410,108086103,	107918609,107931692,107934324,107961507,108015072,108063366,108089206,	B0QZ12	uc003prx.1
uc003pry.2	chr6	-	108130056	108160292	108133096	108148846	4	108130056,108135762,108148599,108159870,	108133222,108135908,108148890,108160292,	NP_932347	uc003pry.2
uc010kdf.1	chr6	-	108130056	108252214	108133096	108200224	8	108130056,108135762,108148599,108172845,108174585,108177580,108200068,108252022,	108133222,108135908,108148890,108173040,108174786,108177710,108200283,108252214,	Q8N228	uc010kdf.1
uc003prz.2	chr6	-	108130056	108252214	108133096	108177692	7	108130056,108135762,108148599,108172845,108174585,108177580,108252022,	108133222,108135908,108148890,108173040,108174786,108177710,108252214,	Q8N228-2	uc003prz.2
uc010kdg.1	chr6	-	108148567	108160292	108148567	108148567	2	108148567,108159870,	108148890,108160292,		uc010kdg.1
uc010kdh.1	chr6	-	108148567	108183561	108148567	108183536	5	108148567,108172845,108174585,108177580,108183467,	108148890,108173040,108174786,108177710,108183561,	Q8N228-3	uc010kdh.1
uc003psa.2	chr6	-	108148567	108200283	108148567	108183536	6	108148567,108172845,108174585,108177580,108183467,108200068,	108148890,108173040,108174786,108177710,108183561,108200283,	Q8N228-3	uc003psa.2
uc003psb.2	chr6	-	108295652	108349806	108299600	108349725	17	108295652,108300704,108309045,108310884,108321378,108321734,108325545,108329266,108330740,108332525,108334344,108334579,108336823,108339242,108340612,108341262,108349693,	108299744,108300809,108309147,108311043,108321552,108321794,108325628,108329414,108330895,108332618,108334477,108334674,108336932,108339293,108340671,108341324,108349806,	Q9UGP8	uc003psb.2
uc003psc.2	chr6	-	108295652	108386175	108299600	108385906	21	108295652,108300704,108304460,108309045,108310884,108321378,108321734,108325545,108329266,108330740,108332525,108334344,108334579,108336823,108339242,108340612,108341262,108349693,108352714,108357311,108385782,	108299744,108300809,108304559,108309147,108311043,108321552,108321794,108325628,108329414,108330895,108332618,108334477,108334674,108336932,108339293,108340671,108341324,108349806,108352829,108357411,108386175,	Q9UGP8	uc003psc.2
uc003psd.1	chr6	-	108469305	108502634	108472681	108502548	6	108469305,108477149,108478927,108482386,108492081,108502146,	108472737,108477315,108479095,108482484,108492196,108502634,	Q86WC4	uc003psd.1
uc003pse.1	chr6	-	108469368	108472132	108469368	108469368	2	108469368,108470463,	108470161,108472132,		uc003pse.1
uc003psf.1	chr6	+	108551532	108585915	108551532	108551532	2	108551532,108584098,	108551672,108585915,		uc003psf.1
uc003psg.1	chr6	+	108593954	108616706	108594662	108615360	9	108593954,108599354,108602732,108604399,108605991,108608219,108608703,108609442,108615197,	108594687,108599500,108602820,108604635,108606138,108608316,108608853,108609548,108616706,	Q9Y466	uc003psg.1
uc003psh.1	chr6	-	108639409	108689156	108640045	108688818	4	108639409,108642394,108650846,108688656,	108640151,108642519,108650942,108689156,	O60493	uc003psh.1
uc010kdi.1	chr6	-	108639409	108689156	108639409	108639409	5	108639409,108642394,108650130,108650846,108688656,	108640151,108642519,108650217,108650942,108689156,		uc010kdi.1
uc003psi.1	chr6	-	108639409	108689156	108640045	108688818	3	108639409,108642394,108688656,	108640151,108642519,108689156,	Q4TT29	uc003psi.1
uc003psj.1	chr6	+	108722790	108950944	108722976	108950321	13	108722790,108751721,108774884,108783550,108784586,108794129,108829892,108875109,108904760,108905087,108938107,108947592,108950192,	108723115,108751945,108774936,108783652,108784717,108794229,108829951,108875192,108904831,108905188,108938248,108947706,108950944,	Q8WV93	uc003psj.1
uc003psk.2	chr6	+	108987718	109112664	108989104	109092751	4	108987718,108988981,109091350,109107722,	108987911,108989725,109092785,109112664,	O43524	uc003psk.2
uc003psn.2	chr6	+	108987718	109112664	108989104	109107809	3	108987718,108988981,109107722,	108987911,108989725,109112664,	NP_963853	uc003psn.2
uc003psm.2	chr6	+	108988761	109112664	108989104	109092751	3	108988761,109091350,109107722,	108989725,109092785,109112664,	O43524	uc003psm.2
uc010kdj.1	chr6	+	109084241	109112664	109091389	109092751	3	109084241,109091350,109107722,	109084434,109092785,109112664,	Q68DV3	uc010kdj.1
uc003pso.1	chr6	+	109179549	109197466	109179549	109179549	5	109179549,109187313,109188197,109194891,109196286,	109179745,109187441,109188299,109195165,109197466,		uc003pso.1
uc003psp.1	chr6	+	109179549	109197838	109179549	109179549	5	109179549,109187313,109188197,109196286,109197691,	109179745,109187441,109188299,109197466,109197838,		uc003psp.1
uc003psq.2	chr6	+	109187056	109197013	109187056	109187056	4	109187056,109187313,109188197,109196808,	109187219,109187441,109188299,109197013,		uc003psq.2
uc003psr.1	chr6	+	109187056	109197466	109187056	109187056	4	109187056,109187313,109188197,109196286,	109187219,109187441,109188299,109197466,		uc003psr.1
uc003pss.2	chr6	+	109276311	109402045	109282163	109401410	18	109276311,109282120,109286094,109296719,109304038,109322362,109327589,109332125,109338794,109340230,109355983,109364795,109380928,109389467,109389909,109392075,109392875,109401252,	109276442,109282381,109286167,109296891,109304246,109322439,109327688,109332301,109338897,109340454,109356129,109364895,109381247,109389590,109390023,109392208,109393036,109402045,	Q8NEN0	uc003pss.2
uc003pst.2	chr6	-	109414337	109437448	109415439	109437356	10	109414337,109416438,109418540,109420682,109422357,109426408,109428386,109429183,109430173,109437254,	109415526,109416583,109418731,109420795,109422505,109426651,109428569,109429384,109430239,109437448,	Q9Y6P5	uc003pst.2
uc003psu.1	chr6	-	109414337	109521970	109415439	109521969	10	109414337,109416438,109418540,109420682,109422357,109426408,109428386,109429183,109430173,109521690,	109415526,109416583,109418731,109420795,109422505,109426651,109428569,109429384,109430239,109521970,	NP_055269	uc003psu.1
uc003psv.2	chr6	+	109523048	109586384	109573117	109583785	8	109523048,109533930,109573114,109574653,109578061,109581728,109583125,109583686,	109523471,109533986,109573277,109574833,109578135,109581845,109583203,109586384,	NP_776191	uc003psv.2
uc003psw.2	chr6	+	109523048	109586384	109573117	109583785	7	109523048,109573114,109574653,109578013,109581728,109583125,109583686,	109523471,109573277,109574833,109578135,109581845,109583203,109586384,	Q6P2R3	uc003psw.2
uc010kdk.1	chr6	+	109523048	109591808	109573117	109590866	13	109523048,109528087,109533930,109573114,109574653,109578013,109581728,109583125,109583686,109586920,109587164,109588467,109590644,	109523471,109528182,109533986,109573277,109574833,109578135,109581845,109583203,109583773,109586998,109587358,109588612,109591808,	Q8IYX8	uc010kdk.1
uc003psx.2	chr6	+	109523048	109591808	109573117	109590645	11	109523048,109573114,109574653,109578013,109581728,109583125,109583686,109586920,109587164,109588467,109590644,	109523471,109573277,109574833,109578135,109581845,109583203,109583773,109586998,109587358,109588626,109591808,	Q6P2R3	uc003psx.2
uc010kdl.1	chr6	+	109523048	109591808	109573117	109590866	11	109523048,109573114,109574653,109578013,109581728,109583125,109583686,109586920,109587164,109588467,109590644,	109523471,109573277,109574833,109578135,109581845,109583203,109583773,109586998,109587358,109588612,109591808,	Q8IYX8	uc010kdl.1
uc003psy.2	chr6	+	109557199	109591808	109573117	109590866	11	109557199,109573114,109574653,109578013,109581728,109583125,109583686,109586920,109587164,109588467,109590644,	109557388,109573277,109574833,109578135,109581845,109583203,109583773,109586998,109587358,109588612,109591808,	Q8IYX8	uc003psy.2
uc003pta.1	chr6	+	109664509	109698413	109664556	109698267	10	109664509,109667223,109670074,109682343,109683266,109685441,109689784,109692696,109695703,109697934,	109664676,109667416,109670202,109682544,109683388,109685670,109689987,109692852,109695797,109698413,	Q8N1W0	uc003pta.1
uc003ptb.1	chr6	+	109722198	109736116	109722330	109735982	5	109722198,109723422,109728126,109733854,109735877,	109722354,109723588,109728265,109734008,109736116,	A4QMU0	uc003ptb.1
uc010kdm.1	chr6	+	109722198	109736116	109722198	109722198	4	109722198,109723422,109733854,109735877,	109722354,109723588,109734008,109736116,		uc010kdm.1
uc003ptc.1	chr6	+	109766370	109782844	109766370	109782842	8	109766370,109768797,109769197,109770294,109771882,109776322,109780682,109782743,	109766511,109768950,109769329,109770447,109772092,109776443,109780810,109782844,	A2VCL2	uc003ptc.1
uc003ptd.1	chr6	-	109794409	109810340	109796174	109810274	7	109794409,109796817,109798306,109803969,109805795,109807474,109810099,	109796221,109796913,109798363,109804008,109805867,109807558,109810340,	Q04900	uc003ptd.1
uc003pte.1	chr6	-	109794413	109810340	109796746	109810274	6	109794413,109798306,109803969,109805795,109807474,109810099,	109796913,109798363,109804008,109805867,109807558,109810340,	Q9NR26	uc003pte.1
uc003ptf.1	chr6	-	109794413	109810340	109796746	109810274	5	109794413,109803969,109805795,109807474,109810099,	109796913,109804008,109805867,109807558,109810340,	O95413	uc003ptf.1
uc010kdn.1	chr6	-	109794413	109810340	109796746	109810274	5	109794413,109798306,109805795,109807474,109810099,	109796913,109798363,109805867,109807558,109810340,	Q9BPV0	uc010kdn.1
uc003ptg.2	chr6	-	109818110	109868540	109820721	109868486	8	109818110,109827930,109847082,109854742,109854989,109859052,109863999,109868351,	109820833,109828066,109847139,109854890,109855052,109859241,109864095,109868540,	Q8IXY8	uc003ptg.2
uc010kdo.1	chr6	-	109818110	109868540	109820721	109868486	7	109818110,109827930,109847082,109854742,109854989,109859052,109868351,	109820833,109828066,109847139,109854890,109855052,109859241,109868540,	NP_001104768	uc010kdo.1
uc010kdp.1	chr6	-	109818110	109868540	109820721	109868486	9	109818110,109827930,109830926,109847082,109854742,109854989,109859052,109863999,109868351,	109820833,109828066,109831004,109847139,109854890,109855052,109859241,109864095,109868540,	A9NIU9	uc010kdp.1
uc003pth.1	chr6	-	109866852	109868683	109868072	109868486	1	109866852,	109868683,	Q8TAE1	uc003pth.1
uc010kdq.1	chr6	+	109868623	109869803	109869017	109869528	3	109868623,109869252,109869447,	109869067,109869349,109869803,		uc010kdq.1
uc003pti.1	chr6	+	109868623	109871815	109869017	109871801	10	109868623,109869252,109869447,109869869,109870105,109870438,109870647,109870872,109871162,109871412,	109869067,109869349,109869524,109869963,109870195,109870521,109870780,109870977,109871316,109871815,	O60906	uc003pti.1
uc003ptj.1	chr6	-	109871958	109882346	109872086	109882092	24	109871958,109872620,109872791,109873092,109873311,109873666,109874031,109874591,109874968,109875252,109875576,109875770,109876098,109876627,109877295,109877552,109877865,109878195,109879495,109880141,109880406,109881158,109881533,109881834,	109872235,109872694,109872891,109873186,109873425,109873758,109874308,109874668,109875125,109875336,109875618,109875859,109876289,109876775,109877377,109877679,109877981,109878453,109879596,109880297,109880511,109881263,109881741,109882346,	Q8TDZ2	uc003ptj.1
uc003ptk.1	chr6	-	109871958	109883883	109872086	109882092	25	109871958,109872620,109872791,109873092,109873311,109873666,109874031,109874591,109874968,109875252,109875576,109875770,109876098,109876627,109877295,109877552,109877865,109878195,109879495,109880141,109880406,109881158,109881533,109881834,109883614,	109872235,109872694,109872891,109873186,109873425,109873758,109874308,109874668,109875125,109875336,109875618,109875859,109876289,109876775,109877377,109877679,109877981,109878453,109879596,109880297,109880511,109881263,109881741,109882135,109883883,	NP_073602	uc003ptk.1
uc010kdr.1	chr6	-	109871958	109883883	109872086	109882092	24	109871958,109872620,109872791,109873092,109873311,109873666,109874031,109874591,109874968,109875252,109875576,109875770,109876098,109876627,109877295,109877552,109877865,109879495,109880141,109880406,109881158,109881533,109881834,109883614,	109872235,109872694,109872891,109873186,109873425,109873758,109874308,109874668,109875125,109875336,109875618,109875859,109876289,109876775,109877377,109877679,109877981,109879596,109880297,109880511,109881263,109881741,109882135,109883883,	Q8TDZ2-2	uc010kdr.1
uc010kds.1	chr6	-	109890411	109909950	109893746	109909922	5	109890411,109895548,109903294,109904070,109908970,	109894470,109895630,109903378,109904154,109909950,		uc010kds.1
uc003ptl.1	chr6	-	109890411	109911133	109893746	109909922	7	109890411,109895548,109903294,109904070,109904658,109908970,109910993,	109894470,109895630,109903378,109904154,109904826,109909950,109911133,	NP_055612	uc003ptl.1
uc010kdt.1	chr6	-	109890411	109911133	109890411	109890411	7	109890411,109895487,109903294,109904070,109904658,109908970,109910993,	109894470,109895630,109903378,109904154,109904826,109909950,109911133,		uc010kdt.1
uc003ptm.2	chr6	-	109908845	109911133	109908920	109909922	2	109908845,109910993,	109909950,109911133,	O43167-2	uc003ptm.2
uc003ptn.1	chr6	-	109920756	109934386	109921264	109934268	7	109920756,109921876,109923233,109925360,109925691,109926939,109934222,	109921467,109921991,109923336,109925459,109925861,109927136,109934386,	NP_775830	uc003ptn.1
uc003pto.1	chr6	-	109955523	109974023	109956428	109973972	5	109955523,109956906,109961146,109969942,109973762,	109956647,109956969,109961366,109970067,109974023,	Q6ZNF1-2	uc003pto.1
uc003ptp.1	chr6	-	109955524	109978433	109956765	109978186	5	109955524,109961146,109969942,109973762,109977985,	109956969,109961366,109970067,109974023,109978433,	Q6ZNF1	uc003ptp.1
uc003ptq.1	chr6	-	109977579	110047097	109977904	110042335	13	109977579,109991492,109991975,109992651,110001337,110007445,110013018,110013811,110038260,110039905,110042078,110042280,110046987,	109978198,109991608,109992176,109992741,110001490,110007522,110013133,110013968,110038409,110039989,110042192,110042376,110047097,		uc003ptq.1
